"Reporting starts","Reporting ends","Ad name","Ad delivery",Results,"Result indicator","Cost per results","Ad set budget","Ad set budget type","Amount spent (DKK)",Impressions,Reach,Frequency,"CPM (cost per 1,000 impressions) (DKK)",Ends,"Attribution setting",Bid,"Bid type","Last significant edit","Quality ranking","Engagement rate ranking","Conversion rate ranking","Ad set name","Purchase ROAS (return on ad spend)",Purchases,"Results value","Result value indicator","Link clicks","CTR (link click-through rate)","CPC (all) (DKK)","Post engagements","Landing page views","Adds to cart","Checkouts initiated",ThruPlays
2026-07-01,2026-07-07,"Trousers | Tradie trousers",inactive,,,,"Using campaign budget",0,0.56,14,14,1,40,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,1,7.142857,0.56,5,1,,,3
2026-07-01,2026-07-07,"Veltuff | Summer Catalog",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-14T15:28:20+0100,-,-,-,"Prospecting | Summer Catalog DPA",,,,,,,0,,,,,
2026-07-01,2026-07-07,"DPA | Protex1 Range | Tradie",active,,,,"Using campaign budget",0,2.17,50,43,1.162791,43.4,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T12:05:59+0100,-,-,-,"DPA | Creative Adset",,,,,,,0,,,,,
2026-07-01,2026-07-07,"Trousers | Built for the job",not_delivering,850,reach,7.64705882,"Using campaign budget",0,6.5,904,850,1.063529,7.190265,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Video Creatives",,,,,1,0.110619,3.25,117,1,,,11
2026-07-01,2026-07-07,"Shorts | Still waiting",not_delivering,66,reach,7.57575758,"Using campaign budget",0,0.5,70,66,1.060606,7.142857,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,11,,,,1
2026-07-01,2026-07-07,"Hi-Vis Certification | Protex1 Trousers",not_delivering,2693,reach,6.90308206,"Using campaign budget",0,18.59,2767,2693,1.027479,6.718468,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,6.196667,2,,,,
2026-07-01,2026-07-07,"Sales Advantage+ SH - Hi-Vis",active,5,actions:offsite_conversion.fb_pixel_purchase,84.48,"Using campaign budget",0,422.4,9997,3477,2.87518,42.252676,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-07T22:36:29+0100,-,-,-,"Ongoing | Existing | Sales | Hi-Vis Only | Advantage+ | SH Ad Set",5.123603,5,2164.21,action_values:offsite_conversion.fb_pixel_purchase,128,1.280384,2.742857,143,108,9,6,
2026-07-01,2026-07-07,"Boot | Good kit shouldn't",inactive,,,,"Using campaign budget",0,0.03,1,1,1,30,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-07-01,2026-07-07,"Hi Vis | Affordability For Whole Crew",active,,,,"Using campaign budget",0,0,1,1,1,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-07-01,2026-07-07,"DPA | Safety Footwear | Delivery Driver",active,,,,"Using campaign budget",0,1.75,11,11,1,159.090909,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T12:05:59+0100,-,-,-,"DPA | Creative Adset",,,,,,,1.75,1,,,,
2026-07-01,2026-07-07,"UGC | Shirt Video 3",not_delivering,181,reach,6.29834254,"Using campaign budget",0,1.14,186,181,1.027624,6.129032,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,25,,,,3
2026-07-01,2026-07-07,"Shorts | Last month",not_delivering,5,reach,8,"Using campaign budget",0,0.04,5,5,1,8,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-07-01,2026-07-07,"Jacket | Video 1",not_delivering,57,reach,6.66666667,"Using campaign budget",0,0.38,58,57,1.017544,6.551724,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,13,,,,1
2026-06-24,2026-06-30,"Static | Pros | SB",active,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-28T11:34:41+0100,-,-,-,"Sales Prospecting | SB | DPA Ad Set",,,,,,,0,,,,,
2026-06-24,2026-06-30,"Kit | Liked the workwear – Copy",active,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-06-24,2026-06-30,"Shirt | Ticks every box – Copy",active,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-06-24,2026-06-30,"Shirt | Ticks every box",inactive,,,,"Using campaign budget",0,0.01,1,1,1,10,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-06-24,2026-06-30,"Jacket | Video 1",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-06-24,2026-06-30,"Shorts | Waiting on manager",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-06-24,2026-06-30,"Shirt | Does the job all year round",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-06-24,2026-06-30,"Shorts | Last month",not_delivering,264,reach,9.01515152,"Using campaign budget",0,2.38,284,264,1.075758,8.380282,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,46,,,,3
2026-06-24,2026-06-30,"Static | Pros | DPA SB",active,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-28T11:34:41+0100,-,-,-,"Sales Prospecting | SB | DPA Ad Set",,,,,,,0,,,,,
2026-06-24,2026-06-30,"Trousers | Built for the job – Copy",active,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-06-24,2026-06-30,"Shorts | Last month – Copy",active,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-06-24,2026-06-30,"Shorts | Still waiting",inactive,,,,"Using campaign budget",0,2.13,34,31,1.096774,62.647059,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,1,2.941176,2.13,8,,,,4
2026-06-24,2026-06-30,"Shirt | For you",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-06-24,2026-06-30,"Organic | Stretch Work Trousers",active,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-06-24,2026-06-30,"Trousers | Worth having",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-06-24,2026-06-30,"Shirt | Ticks every box",not_delivering,1303,reach,8.25019186,"Using campaign budget",0,10.75,1358,1303,1.04221,7.916053,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,3.583333,145,,,,12
2026-06-24,2026-06-30,"Static | Existing | SB",active,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-28T11:34:41+0100,-,-,-,"Sales Existing | SB | DPA Ad Set",,,,,,,0,,,,,
2026-06-24,2026-06-30,"Shorts | Still waiting – Copy",active,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-06-24,2026-06-30,"Jacket | British weather – Copy",active,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-06-24,2026-06-30,"Kit | Summer on site",inactive,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-06-24,2026-06-30,"DPA | Summer Workwear",active,3,actions:offsite_conversion.fb_pixel_purchase,169.48333333,"Using campaign budget",0,508.45,11938,6713,1.778341,42.590886,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T12:05:59+0100,-,-,-,"DPA | Creative Adset",1.694759,3,861.7,action_values:offsite_conversion.fb_pixel_purchase,162,1.357011,2.634456,164,154,19,5,
2026-06-24,2026-06-30,"Shirt | Shouldn't need",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-06-24,2026-06-30,"Jacket | Whatever the weather",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-06-24,2026-06-30,"Boot | Good kit shouldn't",not_delivering,299,reach,8.3277592,"Using campaign budget",0,2.49,311,299,1.040134,8.006431,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,2.49,22,,,,2
2026-06-24,2026-06-30,"Static | Existing | DPA SB",active,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-28T11:34:41+0100,-,-,-,"Sales Existing | SB | DPA Ad Set",,,,,,,0,,,,,
2026-06-24,2026-06-30,"Boot | Full day on site – Copy",active,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-06-24,2026-06-30,"Shirt | Does the job all year round – Copy",active,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-06-24,2026-06-30,"Shirt | Shouldn't need",inactive,,,,"Using campaign budget",0,2.11,41,40,1.025,51.463415,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,8,,,,2
2026-06-24,2026-06-30,"DPA | Entire Catalogue",active,7,actions:offsite_conversion.fb_pixel_purchase,84.97,"Using campaign budget",0,594.79,12676,6983,1.815266,46.922531,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T12:06:05+0100,-,-,-,"DPA | Entire Catalouge",2.716639,7,1615.83,action_values:offsite_conversion.fb_pixel_purchase,227,1.790786,2.244491,231,202,23,17,
2026-06-24,2026-06-30,"Shirt | Ticks every box",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-06-24,2026-06-30,"Boot | Proper support",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-06-24,2026-06-30,"Trousers | Tradie trousers",not_delivering,1456,reach,9.14835165,"Using campaign budget",0,13.32,1522,1456,1.04533,8.751643,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,3.33,225,,,,14
2026-06-24,2026-06-30,"Static | Pros | Trousers",active,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T13:12:42+0100,-,-,-,"Sales Prospecting | Trousers | DPA Ad Set – Copy",,,,,,,0,,,,,
2026-06-24,2026-06-30,"Shorts | Waiting on manager – Copy",active,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-06-24,2026-06-30,"Jacket | Weather cant make up its mind – Copy",active,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-06-24,2026-06-30,"Jacket | British weather",inactive,,,,"Using campaign budget",0,28.67,599,540,1.109259,47.863105,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,12,2.003339,1.4335,185,9,,,37
2026-06-24,2026-06-30,"Protext1  | USP Breakdown",active,,,,"Using campaign budget",0,7.01,181,144,1.256944,38.729282,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,3,1.657459,2.336667,3,,,,
2026-06-24,2026-06-30,"Jacket | All year round",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-06-24,2026-06-30,"Boot | After safety",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-06-24,2026-06-30,"Jacket | All year round",not_delivering,453,reach,8.63134658,"Using campaign budget",0,3.91,467,453,1.030905,8.372591,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,79,,,,6
2026-06-24,2026-06-30,"Static | Pros | DPA Trousers",active,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T13:12:42+0100,-,-,-,"Sales Prospecting | Trousers | DPA Ad Set – Copy",,,,,,,0,,,,,
2026-06-24,2026-06-30,"Boot | Good kit shouldn't – Copy",active,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-06-24,2026-06-30,"Trousers | Tradie trousers – Copy",active,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-06-24,2026-06-30,"Jacket | Weather cant make up its mind",inactive,,,,"Using campaign budget",0,0.07,1,1,1,70,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,1,100,0.07,2,,,,1
2026-06-24,2026-06-30,"DPA | Protex1 Range",active,,,,"Using campaign budget",0,30.14,658,525,1.253333,45.805471,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T12:05:59+0100,-,-,-,"DPA | Creative Adset",,,,,12,1.823708,1.772941,12,8,2,,
2026-06-24,2026-06-30,"Shorts | Still waiting",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-06-24,2026-06-30,"Shirt | Shouldn't need",not_delivering,381,reach,8.87139108,"Using campaign budget",0,3.38,392,381,1.028871,8.622449,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,63,,,,4
2026-06-24,2026-06-30,"Boot | Full day on site",not_delivering,704,reach,8.97727273,"Using campaign budget",0,6.32,733,704,1.041193,8.622101,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,73,,,,4
2026-06-24,2026-06-30,"Static | Existing | Trousers",active,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T13:12:36+0100,-,-,-,"Sales Existing | Trousers | DPA Ad Set",,,,,,,0,,,,,
2026-06-24,2026-06-30,"Shirt | Shouldn't need – Copy",active,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-06-24,2026-06-30,"Shorts | Too warm – Copy",active,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-06-24,2026-06-30,"Shorts | Too warm",inactive,1,actions:offsite_conversion.fb_pixel_purchase,24.71,"Using campaign budget",0,24.71,463,424,1.091981,53.36933,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",10.326588,1,255.17,action_values:offsite_conversion.fb_pixel_purchase,14,3.023758,1.647333,166,11,6,5,43
2026-06-24,2026-06-30,"DPA | HiVis | Broad",active,,,,"Using campaign budget",0,20.83,375,277,1.353791,55.546667,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T12:05:59+0100,-,-,-,"DPA | Creative Adset",,,,,6,1.6,3.471667,7,5,3,,
2026-06-24,2026-06-30,"Shorts | Last month",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-06-24,2026-06-30,"Shorts | Waiting on manager",not_delivering,838,reach,9.2124105,"Using campaign budget",0,7.72,906,838,1.081146,8.520971,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,7.72,116,,,,4
2026-06-24,2026-06-30,"His Vis  | Workwear For The Crew",not_delivering,35,reach,7.14285714,"Using campaign budget",0,0.25,37,35,1.057143,6.756757,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-06-24,2026-06-30,"Static | Existing | DPA Trousers",active,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T13:12:36+0100,-,-,-,"Sales Existing | Trousers | DPA Ad Set",,,,,,,0,,,,,
2026-06-24,2026-06-30,"Kit | Summer on site – Copy",active,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-06-24,2026-06-30,"Shorts | Waiting on manager – Copy",active,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-06-24,2026-06-30,"Trousers | Durable, functional",inactive,,,,"Using campaign budget",0,9.56,171,145,1.17931,55.906433,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,3,1.754386,2.39,34,3,,,6
2026-06-24,2026-06-30,"Hi-Vis Certification | V1 Aruba Trainer – Copy",active,,,,"Using campaign budget",0,0.03,1,1,1,30,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-06-24,2026-06-30,"Shorts | Last month",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-06-24,2026-06-30,"Shirt | Does the job all year round",not_delivering,744,reach,8.57526882,"Using campaign budget",0,6.38,783,744,1.052419,8.148148,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,96,,,,6
2026-06-24,2026-06-30,"Hi Vis | Affordability For Whole Crew",not_delivering,1725,reach,5.78550725,"Using campaign budget",0,9.98,1725,1725,1,5.785507,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,2,0.115942,3.326667,3,2,,,
2026-06-24,2026-06-30,"Protex1 | Soft Shell Jacket",not_delivering,49231,reach,6.32325161,"Using campaign budget",0,311.3,50160,49231,1.01887,6.20614,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,62,0.123604,3.5375,64,34,1,,
2026-06-24,2026-06-30,"Trousers | Worth having – Copy",active,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-06-24,2026-06-30,"Shirt | For you – Copy",active,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-06-24,2026-06-30,"Kit | Liked the workwear",inactive,,,,"Using campaign budget",0,2.13,31,21,1.47619,68.709677,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,1,3.225806,2.13,5,1,,,1
2026-06-24,2026-06-30,"Hi-Vis Certification | One Jacket - 4 Seasons",active,,,,"Using campaign budget",0,2.83,57,52,1.096154,49.649123,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,2,3.508772,1.415,2,2,,,
2026-06-24,2026-06-30,"Jacket | Weather cant make up its mind",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-06-24,2026-06-30,"Shirt | For you",not_delivering,295,reach,8.20338983,"Using campaign budget",0,2.42,314,295,1.064407,7.707006,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,54,,,,3
2026-06-24,2026-06-30,"Protex1 Kit | USP Breakdown",not_delivering,170,reach,7.88235294,"Using campaign budget",0,1.34,174,170,1.023529,7.701149,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-06-24,2026-06-30,"Protex1 Hero Kit | Catalog Inspo",not_delivering,2837,reach,8.1529785,"Using campaign budget",0,23.13,2974,2837,1.04829,7.777404,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,1,0.033625,11.565,2,,,,
2026-06-24,2026-06-30,"Trousers | 100% cotton – Copy",active,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-06-24,2026-06-30,"Jacket | All year round – Copy",active,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-06-24,2026-06-30,"Shorts | Waiting on manager",inactive,,,,"Using campaign budget",0,15.33,257,238,1.079832,59.649805,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,4,1.55642,2.555,92,3,,,20
2026-06-24,2026-06-30,"DPA | Entire Catalogue",active,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T12:05:59+0100,-,-,-,"DPA | Creative Adset",,,,,,,0,,,,,
2026-06-24,2026-06-30,"Jacket | British weather",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-06-24,2026-06-30,"Shirt | Breathable but fading",not_delivering,79,reach,9.49367089,"Using campaign budget",0,0.75,86,79,1.088608,8.72093,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,15,,,,
2026-06-24,2026-06-30,"Organic | Hi Vis Customer Testimonials",not_delivering,535,reach,9.10280374,"Using campaign budget",0,4.87,571,535,1.06729,8.528897,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,1,0.175131,2.435,1,1,,,
